shopid;buyerid;register_date;country
2352;2937;08/01/2020;SG
2475;2278;02/06/2018;SG
2573;1389;08/05/2020;ID
2388;3806;19/03/2019;MY
2970;4444;30/10/2019;PH
2217;4291;21/08/2019;PH
2909;4365;26/12/2019;PH
2578;4295;14/06/2018;PH
2176;4068;14/11/2018;PH
2478;3859;27/08/2020;MY
2285;2126;29/03/2021;SG
2317;1938;20/03/2021;ID
2813;2834;05/10/2019;SG
2772;4704;17/11/2019;SZ
2961;1379;20/04/2018;ID
2243;3024;01/09/2019;MY
2651;1116;12/06/2019;ID
2006;4498;08/09/2021;PH
2163;1978;14/04/2020;ID
2603;2950;19/03/2021;SG
2501;1437;27/02/2019;ID
2727;2358;17/04/2021;SG
2130;4344;02/12/2020;PH
2477;4055;07/04/2018;PH
2125;3704;09/12/2019;MY
2710;1306;24/03/2018;ID
2225;3305;02/09/2018;MY
2694;1356;17/04/2021;ID
2192;1513;02/12/2018;ID
2529;1110;11/09/2020;ID
2207;2100;06/08/2021;SG
2669;3258;22/07/2018;MY
2722;4560;11/08/2019;SZ
2569;1801;04/07/2018;ID
2801;4370;27/08/2021;PH
2957;2551;21/03/2020;SG
2791;4578;07/08/2021;SZ
2714;4425;08/02/2020;PH
2180;3332;14/04/2021;MY
2030;3071;13/05/2018;MY
2715;4484;09/08/2019;PH
2411;3248;02/02/2018;MY
2382;2004;17/12/2019;SG
2321;1269;26/06/2019;ID
2284;4554;11/12/2019;SZ
2969;2402;05/11/2019;SG
2729;4330;21/01/2019;PH
2447;2698;27/01/2019;SG
2249;4769;26/07/2019;SZ
2316;1218;10/12/2019;ID
2880;4864;27/12/2019;SZ
2202;2888;30/01/2020;SG
2371;1885;08/12/2018;ID
2182;2429;08/12/2021;SG
2125;1218;11/03/2020;ID
2320;2721;06/12/2021;SG
2199;4712;09/04/2018;SZ
2724;2796;01/04/2021;SG
2078;1038;03/04/2018;ID
2643;3140;08/03/2020;MY
2903;2717;06/11/2020;SG
2954;1388;04/06/2019;ID
2254;1521;19/10/2018;ID
2086;1556;19/09/2020;ID
2201;1966;14/06/2018;ID
2937;3035;16/10/2020;MY
2447;3849;27/01/2020;MY
2339;2074;01/11/2021;SG
2292;1878;17/07/2018;ID
2280;4403;01/02/2018;PH
2550;1026;18/12/2018;ID
2234;2111;11/10/2021;SG
2304;4817;24/12/2020;SZ
2219;2170;30/12/2020;SG
2949;3712;01/02/2020;MY
2008;3854;18/12/2019;MY
2006;1026;26/04/2020;ID
2122;4249;07/11/2020;PH
2676;2457;15/03/2020;SG
2509;3567;04/07/2019;MY
2000;1674;18/02/2019;ID
2296;4500;03/07/2018;SZ
2474;2101;19/09/2018;SG
2018;3766;19/03/2018;MY
2755;2279;02/03/2019;SG
2299;3721;21/07/2019;MY
2696;4033;20/02/2019;PH
2150;4026;05/11/2018;PH
2114;3250;26/08/2020;MY
2621;2734;02/12/2018;SG
2236;3967;28/01/2021;MY
2945;1657;18/09/2020;ID
2343;4949;28/03/2018;SZ
2899;2635;08/06/2020;SG
2244;3253;11/10/2021;MY
2670;2469;05/01/2019;SG
2083;4615;20/09/2020;SZ
2520;3337;19/07/2021;MY
2555;3396;12/09/2020;MY
2926;2620;13/12/2019;SG
2349;3107;01/11/2018;MY
2437;4354;02/06/2018;PH
2691;1115;17/01/2021;ID
2725;4042;26/07/2020;PH
2851;1197;05/04/2018;ID
2614;2703;10/07/2019;SG
2940;3875;19/08/2020;MY
2407;4922;08/07/2020;SZ
2379;3034;09/09/2018;MY
2146;3636;21/10/2019;MY
2787;4373;19/06/2019;PH
2227;3690;04/09/2019;MY
2170;3746;31/03/2019;MY
2331;3565;09/04/2019;MY
2977;1834;01/10/2018;ID
2364;4419;09/01/2018;PH
2353;4985;19/08/2021;SZ
2187;4857;16/07/2020;SZ
2411;3455;12/02/2019;MY
2566;3112;22/02/2018;MY
2735;3900;21/10/2019;MY
2362;3692;17/07/2019;MY
2858;1506;27/02/2021;ID
2182;3175;10/01/2018;MY
2059;4489;20/06/2020;PH
2096;3041;12/02/2018;MY
2706;3132;21/01/2020;MY
2195;2762;08/04/2021;SG
2183;2346;29/03/2019;SG
2100;1398;16/04/2018;ID
2861;2635;03/03/2020;SG
2864;4083;02/07/2018;PH
2006;3125;22/05/2020;MY
2310;2367;21/11/2019;SG
2218;2745;18/11/2020;SG
2716;2120;03/10/2021;SG
2438;2100;15/09/2018;SG
2484;4906;04/07/2021;SZ
2922;3418;06/01/2021;MY
2222;1909;09/08/2021;ID
2766;3994;01/08/2019;MY
2042;1070;19/08/2020;ID
2404;4251;05/03/2020;PH
2412;2170;07/04/2020;SG
2417;4940;06/06/2020;SZ
2449;3601;08/09/2021;MY
2810;2225;21/10/2019;SG
2393;2041;16/04/2020;SG
2926;4741;03/09/2021;SZ
2949;1992;02/03/2020;ID
2100;2160;17/07/2018;SG
2549;2095;21/04/2020;SG
2670;2322;28/08/2020;SG
2502;4828;03/09/2020;SZ
2095;3176;22/11/2021;MY
2495;4238;02/01/2019;PH
2339;2627;08/06/2019;SG
2235;4355;03/11/2018;PH
2242;1394;31/03/2021;ID
2859;3119;01/03/2019;MY
2299;2532;13/07/2020;SG
2590;3503;24/04/2020;MY
2316;1451;06/12/2019;ID
2102;3674;15/03/2021;MY
2427;3047;20/02/2021;MY
2370;2587;06/03/2019;SG
2511;2414;06/05/2021;SG
2386;4445;08/07/2018;PH
2412;4244;03/03/2021;PH
2479;2595;19/09/2021;SG
2370;2384;05/08/2021;SG
2460;2700;12/04/2020;SG
2375;2050;21/06/2018;SG
2636;2558;11/06/2019;SG
2343;1285;02/10/2019;ID
2246;1186;16/04/2019;ID
2253;2206;05/01/2021;SG
2770;3274;08/05/2021;MY
2000;1847;24/09/2018;ID
2060;3997;02/07/2021;MY
2112;2188;21/11/2018;SG
2256;1796;18/09/2018;ID
2490;3025;14/04/2021;MY
2190;1895;14/08/2020;ID
2085;3947;15/11/2019;MY
2042;1392;28/11/2021;ID
2979;3579;17/03/2018;MY
2645;3120;08/02/2020;MY
2352;3873;31/10/2021;MY
2207;1276;27/05/2019;ID
2228;3357;04/09/2020;MY
2442;4687;15/12/2018;SZ
2784;2931;10/09/2018;SG
2773;1957;24/07/2020;ID
2962;3971;21/10/2021;MY
2975;2028;26/04/2018;SG
2715;1942;15/06/2020;ID
2352;2466;25/08/2020;SG
2182;4078;25/12/2020;PH
2070;3761;17/07/2018;MY
2586;3214;05/11/2019;MY
2784;3174;12/12/2019;MY
2713;4879;26/06/2021;SZ
2978;3373;29/05/2021;MY
2994;3010;08/04/2021;MY
2686;4421;05/11/2019;PH
2658;2508;03/02/2018;SG
2812;2389;27/08/2018;SG
2831;4892;30/11/2018;SZ
2713;4689;28/08/2020;SZ
2402;2126;04/04/2020;SG
2861;4117;07/06/2019;PH
2854;1606;06/09/2020;ID
2308;3918;11/03/2021;MY
2923;1580;27/12/2020;ID
2630;3747;28/06/2019;MY
2620;4618;17/08/2019;SZ
2082;1837;12/06/2021;ID
2561;2315;16/02/2021;SG
2197;2699;11/09/2018;SG
2427;2505;26/05/2019;SG
2513;3611;25/10/2020;MY
2470;1673;13/01/2020;ID
2851;1556;02/06/2018;ID
2925;4202;12/03/2018;PH
2367;2332;22/04/2019;SG
2357;2885;10/09/2021;SG
2982;3562;26/07/2021;MY
2383;4704;28/01/2019;SZ
2613;4342;22/09/2019;PH
2423;1020;15/11/2018;ID
2500;3563;10/09/2020;MY
2885;2714;18/01/2021;SG
2367;2495;21/03/2018;SG
2217;1054;24/06/2020;ID
2952;3225;14/11/2018;MY
2833;3395;14/10/2021;MY
2719;4871;12/01/2020;SZ
2773;1102;11/08/2019;ID
2691;1844;25/02/2019;ID
2280;4832;19/02/2020;SZ
2751;1447;21/10/2020;ID
2505;2668;14/05/2021;SG
2307;3512;20/04/2019;MY
2062;2327;03/04/2018;SG
2870;2982;03/10/2020;SG
2987;4561;06/01/2018;SZ
2144;1584;19/10/2018;ID
2940;2794;30/04/2019;SG
2026;3196;15/12/2018;MY
2896;3621;11/05/2018;MY
2848;1556;25/03/2021;ID
2452;1079;21/12/2020;ID
2586;3629;03/06/2020;MY
2512;2161;01/08/2019;SG
2927;3349;23/06/2020;MY
2223;2327;16/06/2019;SG
2152;1274;08/06/2020;ID
2829;2737;26/11/2019;SG
2379;1913;11/09/2018;ID
2628;4566;23/01/2019;SZ
2336;4527;08/04/2021;SZ
2442;1652;10/06/2020;ID
2063;4352;19/06/2019;PH
2046;3515;13/10/2018;MY
2536;2666;29/06/2019;SG
2682;3350;27/11/2018;MY
2218;4840;30/09/2020;SZ
2500;2613;19/01/2021;SG
2011;2382;21/01/2021;SG
2034;4103;13/09/2020;PH
2201;3010;28/07/2018;MY
2113;3520;29/05/2019;MY
2389;4974;05/07/2018;SZ
2831;3810;02/09/2018;MY
2928;3771;15/03/2021;MY
2407;2817;27/05/2019;SG
2575;4960;23/03/2021;SZ
2745;4433;21/11/2021;PH
2985;3709;03/08/2020;MY
2722;2245;16/03/2021;SG
2046;4120;13/06/2019;PH
2342;2028;03/05/2019;SG
2623;2130;19/05/2021;SG
2100;2569;01/08/2021;SG
2725;4816;28/04/2021;SZ
2783;2913;12/11/2021;SG
2684;1895;21/01/2020;ID
2708;4519;01/02/2018;SZ
2360;3277;16/09/2021;MY
2320;2455;07/02/2018;SG
2678;2694;23/08/2020;SG
2252;2016;20/02/2019;SG
2279;1295;28/12/2021;ID
2404;2786;17/06/2018;SG
2666;2540;08/02/2018;SG
2457;2946;26/01/2020;SG
2778;2600;20/10/2018;SG
2810;1790;22/12/2019;ID
2113;4248;26/03/2019;PH
2432;4429;01/09/2020;PH
2050;2070;15/10/2020;SG
2650;3846;31/03/2018;MY
2359;3215;15/11/2019;MY
2996;2466;23/11/2021;SG
2278;1393;09/04/2018;ID
2113;3915;07/02/2021;MY
2309;1471;16/11/2018;ID
2851;4968;15/11/2021;SZ
2394;3191;27/08/2018;MY
2975;4553;24/02/2018;SZ
2771;2988;16/10/2020;SG
2862;1228;15/04/2020;ID
2925;1558;27/11/2020;ID
2597;3108;07/09/2019;MY
2477;4258;01/04/2019;PH
2860;4314;21/01/2021;PH
2805;4442;19/03/2018;PH
2792;1719;17/05/2021;ID
2676;2460;07/01/2020;SG
2221;1406;07/05/2021;ID
2157;4168;05/12/2019;PH
2310;3068;17/12/2021;MY
2478;3355;01/11/2018;MY
2001;4584;09/02/2019;SZ
2633;4831;25/12/2019;SZ
2311;3238;08/08/2019;MY
2678;1649;08/03/2019;ID
2962;1541;24/10/2018;ID
2978;4773;08/06/2021;SZ
2720;3169;15/05/2019;MY
2694;1238;04/05/2021;ID
2975;2456;11/09/2020;SG
2680;4814;13/05/2018;SZ
2364;2172;13/05/2019;SG
2127;4839;16/05/2019;SZ
2091;2751;29/05/2021;SG
2408;2166;28/03/2021;SG
2973;1177;09/09/2018;ID
2631;3936;01/06/2019;MY
2704;4773;02/02/2021;SZ
2694;3171;06/01/2019;MY
2795;4162;14/03/2020;PH
2465;1456;13/07/2020;ID
2802;1024;05/04/2021;ID
2132;2710;24/05/2020;SG
2792;3994;07/06/2020;MY
2083;1020;10/12/2021;ID
2821;2856;30/08/2019;SG
2184;3820;30/08/2020;MY
2564;4854;08/11/2019;SZ
2770;1172;31/12/2019;ID
2510;4323;23/05/2021;PH
2043;4734;17/11/2018;SZ
2910;3272;19/12/2021;MY
2339;3547;16/11/2021;MY
2189;1022;06/03/2020;ID
2897;1695;02/02/2021;ID
2323;3830;05/12/2019;MY
2062;4589;12/09/2021;SZ
2086;4906;12/11/2019;SZ
2392;2867;03/05/2020;SG
2774;2988;20/04/2019;SG
2382;3484;09/07/2018;MY
2861;4022;02/06/2019;PH
2005;3321;29/12/2020;MY
2852;1787;22/11/2020;ID
2050;2832;25/02/2021;SG
2923;1989;12/01/2019;ID
2477;4021;15/05/2019;PH
2439;3876;10/06/2020;MY
2080;1386;16/10/2020;ID
2265;4489;05/04/2021;PH
2707;4673;19/01/2021;SZ
2539;3337;28/10/2021;MY
2613;1700;08/05/2021;ID
2543;3652;31/01/2021;MY
2342;1147;13/04/2019;ID
2205;1930;26/01/2020;ID
2539;3667;01/10/2020;MY
2129;2918;26/06/2019;SG
2208;3078;07/10/2018;MY
2565;1479;06/12/2020;ID
2626;1466;28/08/2018;ID
2480;1615;28/12/2021;ID
2210;4195;08/10/2020;PH
2181;4255;20/12/2018;PH
2669;4029;19/12/2019;PH
2429;3366;05/11/2018;MY
2486;3342;04/11/2018;MY
2597;3142;24/10/2020;MY
2333;4201;04/03/2020;PH
2442;1559;21/01/2020;ID
2762;2291;27/05/2020;SG
2454;1152;18/09/2019;ID
2036;2765;23/04/2021;SG
2297;3503;09/05/2019;MY
2540;3374;25/01/2018;MY
2711;4781;12/02/2021;SZ
2404;1495;13/10/2018;ID
2557;4183;26/12/2021;PH
2438;3499;12/10/2021;MY
2888;1146;13/12/2019;ID
2151;1768;05/11/2021;ID
2648;1230;31/07/2021;ID
2808;3689;02/04/2019;MY
2265;2865;20/01/2020;SG
2982;3085;16/05/2021;MY
2318;4174;29/01/2020;PH
2208;4543;21/08/2021;SZ
2386;4791;18/04/2021;SZ
2874;3218;15/10/2019;MY
2665;1928;31/08/2020;ID
2113;3360;14/06/2021;MY
2200;4614;13/03/2019;SZ
2318;4482;23/11/2020;PH
2692;3077;25/10/2020;MY
2688;1253;03/05/2020;ID
2124;4991;24/02/2021;SZ
2591;4697;26/04/2020;SZ
2491;1729;08/03/2018;ID
2152;2503;19/08/2020;SG
2190;2243;31/07/2021;SG
2188;1987;21/12/2020;ID
2820;3354;07/07/2020;MY
2625;2898;29/10/2019;SG
2129;1729;24/04/2018;ID
2283;3278;13/08/2021;MY
2110;4563;20/11/2019;SZ
2206;4074;27/12/2021;PH
2499;1865;07/03/2018;ID
2087;2735;12/08/2020;SG
2166;2685;04/03/2019;SG
2212;1455;17/05/2021;ID
2164;4847;19/08/2018;SZ
2149;2366;13/10/2021;SG
3000;3058;07/11/2019;MY
2289;2597;04/03/2018;SG
2081;2385;17/11/2020;SG
2580;2735;17/02/2021;SG
2302;3373;03/08/2019;MY
2173;4719;06/06/2020;SZ
2088;3215;27/08/2020;MY
2531;4438;25/12/2021;PH
2214;3647;01/03/2021;MY
2568;2444;26/04/2019;SG
2343;1907;29/10/2020;ID
2726;2020;23/08/2021;SG
2241;4975;02/11/2021;SZ
2165;1166;20/04/2021;ID
2279;3558;09/03/2019;MY
2444;1227;07/08/2020;ID
2471;2882;31/07/2021;SG
2023;4880;19/11/2021;SZ
2708;1600;24/07/2019;ID
2431;4837;29/09/2020;SZ
2613;4712;20/03/2019;SZ
2485;4673;11/03/2020;SZ
2071;3991;29/05/2021;MY
2475;3070;17/07/2021;MY
2853;3488;15/07/2018;MY
2561;1083;04/06/2021;ID
2334;4677;24/07/2021;SZ
2420;1848;21/08/2021;ID
2423;2702;16/04/2020;SG
2344;4739;09/04/2018;SZ
2549;2106;09/11/2019;SG
2237;2636;12/03/2020;SG
2904;1454;30/05/2019;ID
2050;3893;23/09/2018;MY
2163;1851;20/04/2021;ID
2156;2503;24/04/2018;SG
2157;4182;06/06/2019;PH
2629;1033;11/10/2020;ID
2249;4100;26/07/2020;PH
2958;2238;02/06/2018;SG
2127;2069;27/03/2019;SG
2889;4503;08/02/2021;SZ
2200;4871;06/08/2020;SZ
2526;3072;24/11/2020;MY
2158;4140;23/05/2019;PH
2479;4778;09/12/2019;SZ
2045;2203;16/06/2020;SG
2266;2397;27/12/2018;SG
2940;3733;12/04/2018;MY
2415;3687;17/06/2018;MY
2135;1019;25/02/2020;ID
2270;1321;17/01/2018;ID
2029;4738;21/06/2021;SZ
2718;1048;02/03/2018;ID
2649;3925;10/03/2018;MY
2289;3709;20/04/2019;MY
2806;3315;14/10/2020;MY
2439;2744;13/08/2021;SG
2863;4480;02/07/2020;PH
2136;2657;01/04/2021;SG
2049;2496;29/09/2019;SG
2991;3319;25/11/2021;MY
2022;3190;13/07/2019;MY
2435;1560;07/03/2020;ID
2655;2022;03/11/2020;SG
2714;3484;12/03/2019;MY
2843;4754;29/01/2020;SZ
2729;4679;19/11/2019;SZ
2974;2327;25/09/2019;SG
2080;4726;21/12/2018;SZ
2218;1658;16/07/2021;ID
2178;3759;19/02/2019;MY
2318;4174;18/06/2019;PH
2411;4920;15/09/2020;SZ
2554;1708;22/07/2021;ID
2569;2002;10/02/2018;SG
2880;4519;21/10/2020;SZ
2788;1698;21/01/2020;ID
2533;4136;08/08/2018;PH
2176;2514;25/05/2020;SG
2962;4222;13/12/2018;PH
2133;2750;18/07/2020;SG
2743;3739;01/02/2021;MY
2292;1085;18/09/2021;ID
2780;4805;18/05/2021;SZ
2102;2580;29/12/2020;SG
2130;1391;23/12/2021;ID
2260;4377;05/09/2021;PH
2182;1988;05/10/2021;ID
2020;1564;01/01/2021;ID
2192;4096;07/12/2018;PH
2424;1377;04/05/2019;ID
2013;2748;19/05/2021;SG
2099;3276;01/09/2021;MY
2496;2064;15/09/2020;SG
2671;1577;04/05/2020;ID
2005;4905;06/05/2021;SZ
2774;1005;10/02/2018;ID
2437;4795;17/09/2019;SZ
2073;2436;18/07/2018;SG
2973;3434;01/02/2019;MY
2925;1841;30/11/2019;ID
2467;1721;07/11/2020;ID
2218;1102;27/09/2021;ID
2364;4409;20/02/2021;PH
2853;1866;02/06/2019;ID
2852;1961;31/05/2020;ID
2560;4557;31/01/2021;SZ
2605;1667;14/07/2018;ID
2081;4112;12/07/2021;PH
2210;1573;02/08/2018;ID
2715;2042;17/05/2019;SG
2928;3052;09/05/2018;MY
2430;2939;19/11/2020;SG
2314;2737;28/05/2021;SG
2039;4403;22/09/2018;PH
2528;3579;09/03/2019;MY
2553;3594;31/05/2020;MY
2586;4823;02/08/2018;SZ
2993;3479;26/10/2020;MY
2293;2522;02/01/2021;SG
2670;2409;15/04/2021;SG
2906;2594;10/02/2018;SG
2449;1718;14/04/2018;ID
2814;2845;19/08/2021;SG
2521;3390;03/12/2018;MY
2299;3314;10/02/2018;MY
2533;3824;20/01/2018;MY
2853;3075;19/03/2018;MY
2228;2165;23/01/2018;SG
2342;1414;04/12/2019;ID
2459;1904;02/01/2018;ID
2717;4674;04/08/2018;SZ
2712;3790;22/05/2019;MY
2675;2363;22/03/2021;SG
2906;1989;19/03/2018;ID
2154;1665;15/09/2020;ID
2735;2869;20/03/2021;SG
2023;2214;22/06/2018;SG
2480;3086;27/03/2021;MY
2562;4435;08/07/2021;PH
2976;2004;17/08/2020;SG
2024;4195;30/09/2021;PH
2595;2117;28/04/2020;SG
2606;3099;04/04/2020;MY
2370;3754;15/06/2019;MY
2253;1933;20/07/2019;ID
2651;3271;18/07/2019;MY
2952;3704;23/08/2021;MY
2333;4346;21/03/2018;PH
2274;1686;25/05/2021;ID
2264;3690;26/02/2021;MY
2877;1286;27/10/2019;ID
2452;1954;19/01/2020;ID
2878;1523;13/06/2021;ID
2857;4748;11/11/2021;SZ
2187;4655;05/03/2018;SZ
2254;1655;14/01/2020;ID
2318;4966;10/04/2019;SZ
2937;1534;20/10/2019;ID
2449;1406;04/05/2020;ID
2913;3838;29/12/2018;MY
2710;2158;12/07/2020;SG
2549;1251;16/06/2019;ID
2236;1884;07/04/2019;ID
2481;1064;11/01/2018;ID
2350;4243;27/10/2020;PH
2725;3692;01/08/2020;MY
2912;1123;11/03/2021;ID
2280;1281;28/04/2018;ID
2808;2764;07/08/2018;SG
2428;4076;02/09/2019;PH
2335;2007;14/09/2019;SG
2222;2629;28/01/2021;SG
2364;2746;17/04/2020;SG
2461;3313;04/08/2019;MY
2752;4104;12/07/2021;PH
2097;3242;13/01/2018;MY
2856;1920;17/06/2019;ID
2597;1973;13/08/2021;ID
2831;1469;06/01/2019;ID
2741;1434;09/07/2021;ID
2978;4466;31/12/2020;PH
2371;4580;27/12/2019;SZ
2525;4094;19/07/2020;PH
2840;3135;23/09/2021;MY
2698;4045;20/12/2020;PH
2888;3787;12/01/2019;MY
2355;3076;10/03/2021;MY
2098;1447;10/03/2021;ID
2129;3474;24/11/2019;MY
2005;1259;07/07/2021;ID
2778;1837;22/08/2020;ID
2954;2832;19/03/2018;SG
2252;1877;15/08/2020;ID
2665;4594;09/08/2019;SZ
2287;1443;01/03/2020;ID
2187;1735;18/04/2021;ID
2743;3892;29/10/2019;MY
2878;2333;13/08/2021;SG
2953;1336;27/12/2020;ID
2563;3338;22/07/2020;MY
2003;2207;09/09/2019;SG
2477;1270;20/07/2018;ID
2459;4970;01/06/2021;SZ
2543;3745;17/04/2018;MY
2147;1423;20/05/2021;ID
2632;3979;26/12/2019;MY
2588;4770;18/02/2019;SZ
2816;4528;10/09/2021;SZ
2708;4504;02/11/2019;SZ
2034;1823;23/03/2019;ID
2529;2205;30/03/2018;SG
2096;1054;11/12/2018;ID
2589;3173;09/12/2018;MY
2258;4951;19/06/2020;SZ
2150;1263;30/03/2019;ID
2492;2035;09/08/2018;SG
2521;4681;12/07/2021;SZ
2353;1208;22/06/2021;ID
2442;2603;25/10/2018;SG
2874;2126;18/11/2018;SG
2804;3638;14/08/2021;MY
2602;1586;07/09/2019;ID
2362;4638;08/10/2019;SZ
2650;2303;15/09/2020;SG
2330;1883;20/03/2020;ID
2451;4154;06/06/2020;PH
2532;4818;29/04/2020;SZ
2763;1663;05/09/2018;ID
2293;1495;29/09/2019;ID
2269;4569;16/03/2020;SZ
2296;2655;17/02/2020;SG
2331;3346;02/10/2019;MY
2409;2178;17/06/2018;SG
2921;1739;12/09/2020;ID
2148;2953;27/04/2020;SG
2828;4650;23/07/2021;SZ
2297;3643;29/03/2018;MY
2281;4063;19/01/2021;PH
2280;4302;31/07/2020;PH
2351;1115;07/11/2021;ID
2318;2875;24/05/2019;SG
2830;1141;10/08/2019;ID
2316;3440;08/06/2018;MY
2749;1490;15/05/2018;ID
2126;2809;26/11/2018;SG
2789;3868;18/03/2019;MY
2329;2264;25/01/2019;SG
2947;3581;30/05/2020;MY
2074;4888;29/12/2021;SZ
2708;2044;03/12/2019;SG
2964;3761;09/12/2018;MY
2798;3104;04/11/2021;MY
2014;4101;26/02/2019;PH
2571;1448;14/08/2020;ID
2205;1763;11/11/2019;ID
2969;4194;12/09/2020;PH
2961;1150;19/03/2021;ID
2078;3767;19/03/2019;MY
2375;3137;25/12/2021;MY
2231;2993;12/11/2021;SG
2615;3964;23/02/2019;MY
2639;2930;05/11/2021;SG
2784;3630;02/04/2019;MY
2673;4919;03/11/2018;SZ
2763;2577;18/04/2019;SG
2435;4363;07/04/2020;PH
2251;3071;30/05/2021;MY
2341;1529;31/01/2018;ID
2198;2235;10/11/2020;SG
2493;1270;17/04/2018;ID
2380;2812;14/11/2019;SG
2416;4032;24/10/2020;PH
2532;4815;23/10/2018;SZ
2978;1353;04/07/2019;ID
2501;3219;20/10/2019;MY
2435;2714;17/01/2019;SG
2433;2418;31/05/2021;SG
2674;4544;13/03/2021;SZ
2746;2157;24/05/2020;SG
2144;1228;30/12/2018;ID
2260;4138;09/05/2018;PH
2174;2347;10/05/2020;SG
2841;1521;05/11/2019;ID
2236;2121;22/10/2018;SG
2510;2353;13/11/2018;SG
2595;3298;05/01/2020;MY
2626;1466;18/10/2021;ID
2616;3023;09/08/2020;MY
2189;2737;29/10/2018;SG
2627;4706;12/12/2018;SZ
2363;3807;16/09/2021;MY
2753;3844;26/05/2018;MY
2376;3429;21/05/2018;MY
2808;2549;21/10/2021;SG
2415;2629;22/07/2018;SG
2059;2389;19/09/2020;SG
2676;3822;17/05/2020;MY
2037;4237;11/06/2020;PH
2269;4447;28/06/2018;PH
2370;2408;22/11/2021;SG
2095;1723;03/11/2020;ID
2046;3798;14/07/2018;MY
2895;4284;16/04/2020;PH
2176;2203;21/01/2021;SG
2218;1526;17/12/2020;ID
2853;1594;17/08/2020;ID
2677;1474;12/10/2019;ID
2365;1864;12/04/2018;ID
2396;1512;08/05/2019;ID
2346;2284;03/03/2019;SG
2429;2996;24/02/2019;SG
2160;3637;24/12/2019;MY
2258;4968;07/07/2019;SZ
2502;1096;02/10/2020;ID
2528;1694;14/07/2018;ID
2409;1568;11/11/2018;ID
2184;4552;12/06/2019;SZ
2150;4247;21/12/2020;PH
2505;3045;01/06/2021;MY
2281;3601;04/01/2018;MY
2414;1353;04/01/2020;ID
2972;2675;03/06/2019;SG
2970;2717;02/09/2021;SG
2950;2702;31/10/2021;SG
2671;3004;14/10/2020;MY
2812;1153;21/01/2021;ID
2666;4495;16/11/2020;PH
2838;1817;21/12/2021;ID
2750;4664;21/01/2020;SZ
2906;1169;13/06/2018;ID
2115;4710;19/01/2020;SZ
2418;4451;09/05/2021;PH
2771;4516;01/02/2020;SZ
2636;3635;13/06/2018;MY
2611;2776;02/12/2019;SG
2828;3667;26/02/2018;MY
2985;2117;18/01/2019;SG
2595;1471;05/11/2020;ID
2577;4640;01/01/2019;SZ
2286;2011;15/10/2021;SG
2542;4721;22/02/2018;SZ
2670;4108;05/04/2020;PH
2146;4292;21/04/2021;PH
2774;3317;24/08/2020;MY
2721;1099;17/05/2019;ID
2952;3439;15/11/2021;MY
2202;2262;05/11/2021;SG
2996;2870;26/09/2020;SG
2768;4004;17/07/2021;PH
2742;2746;26/09/2018;SG
2428;2753;11/02/2021;SG
2701;4378;25/03/2020;PH
2597;1608;12/02/2021;ID
2588;3757;12/05/2020;MY
2625;3651;06/03/2020;MY
2227;3402;21/05/2019;MY
2406;4873;31/03/2018;SZ
2017;3026;10/01/2020;MY
2121;4176;09/08/2019;PH
2685;4256;16/04/2020;PH
2907;4187;25/08/2021;PH
2333;1985;14/07/2018;ID
2766;4539;21/04/2020;SZ
2013;1925;25/07/2020;ID
2407;3795;21/03/2019;MY
2159;2179;23/10/2020;SG
2146;4660;25/04/2019;SZ
2985;3642;06/03/2021;MY
2755;1607;09/03/2020;ID
2150;2728;22/11/2021;SG
2554;2902;17/01/2021;SG
2285;3828;12/02/2021;MY
2904;4029;05/10/2019;PH
2754;4218;16/07/2019;PH
2251;1136;24/10/2020;ID
2744;2929;13/07/2018;SG
2272;2325;01/09/2018;SG
2444;2988;30/05/2021;SG
2940;2485;02/12/2021;SG
2167;2010;28/04/2020;SG
2815;3651;08/10/2021;MY
2305;2552;09/11/2019;SG
2462;1062;08/05/2018;ID
2454;2904;25/01/2020;SG
2979;2365;10/07/2018;SG
2464;2311;04/07/2019;SG
2426;4446;28/04/2019;PH
2646;4273;14/10/2020;PH
2513;2420;21/02/2021;SG
2093;3584;28/03/2020;MY
2079;3264;27/05/2021;MY
2395;2098;21/09/2021;SG
2541;4254;01/01/2019;PH
2953;2389;02/04/2018;SG
2182;3224;30/03/2019;MY
2905;4031;04/02/2020;PH
2161;3300;18/03/2020;MY
2155;2867;07/01/2018;SG
2004;4486;07/09/2020;PH
2109;3448;18/12/2020;MY
2630;1603;25/03/2020;ID
2145;1569;24/09/2020;ID
2078;2135;27/07/2018;SG
2725;3578;30/06/2018;MY
2894;4034;13/07/2018;PH
2534;1932;24/08/2019;ID
2723;3335;05/10/2021;MY
2937;4915;30/08/2020;SZ
2390;3777;15/11/2018;MY
2586;4331;26/08/2018;PH
2590;1152;18/06/2018;ID
2684;1660;02/07/2021;ID
2449;3976;07/02/2021;MY
2397;4827;03/02/2021;SZ
2979;1049;09/06/2020;ID
2196;2388;16/10/2019;SG
2935;4522;16/07/2018;SZ
2654;4863;14/04/2020;SZ
2332;1677;20/10/2018;ID
2377;1039;18/04/2018;ID
2966;3832;13/05/2020;MY
2148;2027;18/05/2021;SG
2670;3085;04/04/2019;MY
2846;2754;12/07/2018;SG
2940;3040;11/01/2021;MY
2254;2469;30/10/2019;SG
2922;1590;06/11/2020;ID
2528;1820;21/07/2019;ID
2003;2056;28/01/2021;SG
