shopid;total_clicks;impressions;Item_views
2527;94;194;174
2640;31;151;110
2277;51;277;171
2909;19;159;100
2752;36;244;176
2233;47;184;170
2866;65;254;116
2200;54;179;175
2894;70;246;200
2995;9;274;169
2281;55;216;132
2518;92;284;149
2598;44;273;112
2341;22;171;145
2988;22;252;118
2237;91;263;128
2059;75;205;196
2508;69;158;161
2748;51;165;126
2464;47;285;107
2881;95;197;187
2353;61;242;162
2214;37;296;157
2322;44;281;141
2468;32;279;185
2939;29;203;186
2436;17;282;151
2049;20;266;113
2568;30;251;159
2319;34;255;167
2651;95;286;117
2361;64;181;184
2778;6;209;122
2917;58;264;138
2375;3;300;187
2917;32;184;158
2706;7;271;151
2721;16;276;160
2883;50;187;132
2506;85;175;186
2125;1;253;138
2135;68;256;144
2029;68;264;133
2409;38;298;129
2617;92;227;163
2329;55;174;100
2817;81;243;138
2466;25;184;179
2106;65;150;172
2744;97;193;117
2633;76;258;141
2874;52;250;200
2209;91;287;171
2531;33;165;146
2525;2;208;196
2071;33;264;189
2767;51;283;126
2360;70;174;105
2523;45;281;121
2056;28;185;172
2861;53;237;160
2898;45;159;127
2784;77;225;120
2206;50;269;184
2672;30;256;194
2524;65;222;161
2233;52;216;140
2042;13;227;163
2049;38;171;189
2785;95;297;194
2971;26;214;184
2871;55;252;187
2104;45;186;178
2349;28;170;148
2594;93;216;174
2019;50;258;158
2393;78;244;108
2797;33;231;120
2268;24;162;111
2339;92;264;150
2394;57;177;150
2364;50;287;181
2422;67;269;189
2984;98;277;148
2315;70;274;152
2478;52;282;192
2172;84;236;132
2696;85;196;159
2770;71;202;182
2329;22;205;183
2092;18;179;121
2855;72;297;130
2227;92;272;135
2293;31;168;175
2570;47;270;159
2284;18;280;128
2753;51;185;147
2116;88;285;185
2686;88;188;143
2991;31;196;191
2717;50;262;156
2340;16;168;186
2598;29;279;148
2823;57;210;112
2880;19;254;172
2620;84;151;181
2538;18;267;129
2160;55;199;110
2646;26;198;107
2450;87;234;145
2925;76;184;136
2530;75;286;131
2953;8;179;169
2794;51;289;166
2713;19;184;194
2563;44;159;173
2402;96;179;188
2188;58;280;141
2731;73;160;144
2391;76;262;108
2518;42;283;113
2328;19;282;132
2200;27;217;136
2853;21;158;135
2194;92;210;165
2197;74;204;200
2061;80;159;198
2062;59;225;152
2710;59;235;133
2087;72;251;160
2492;45;250;150
2940;19;187;152
2327;98;210;173
2223;100;236;134
2561;67;265;101
2725;37;214;100
2917;52;202;179
2820;46;213;194
2857;26;283;149
2771;22;242;176
2947;76;196;166
2249;58;216;131
2061;91;223;112
2652;52;253;198
2206;56;158;198
2025;84;201;168
2920;54;290;166
2992;80;198;136
2591;85;188;118
2594;78;194;183
2614;90;231;116
2282;97;275;110
2287;80;197;169
2872;84;168;179
2464;32;271;154
2736;17;177;187
2302;18;268;196
2231;91;300;178
2217;5;165;115
2181;52;299;117
2466;99;259;176
2777;99;292;106
2712;28;288;110
2245;26;235;173
2908;28;287;129
2715;80;245;115
2721;99;162;174
2517;55;240;195
2595;74;234;178
2365;76;263;131
2535;83;241;185
2477;78;236;133
2609;64;206;137
2998;36;155;154
2795;87;299;145
2761;16;235;131
2926;65;179;128
2738;33;264;118
2064;29;287;116
2846;11;209;173
2523;51;208;159
2095;20;206;154
2738;57;221;197
2719;25;228;107
2835;23;266;129
2936;97;254;129
2914;40;174;120
2121;41;172;178
2556;79;295;188
2399;86;249;126
2018;42;280;157
2784;45;254;185
2300;86;298;105
2048;66;245;156
2314;20;250;130
2496;6;247;187
2958;55;263;196
2197;4;171;113
2766;99;186;200
2799;61;191;169
2169;52;290;187
2178;97;205;139
2542;51;171;127
2371;44;300;111
2135;64;229;187
2692;76;220;126
2706;83;185;128
2080;35;271;138
2826;47;300;199
2865;70;153;133
2644;84;215;130
2990;55;240;173
2086;93;275;129
2188;66;203;131
2089;92;226;176
2309;95;181;186
2477;4;153;145
2387;36;264;132
2909;100;204;187
2234;30;296;119
2005;99;237;195
2919;7;174;181
2696;66;284;113
2735;9;207;121
2163;75;229;122
2386;30;177;182
2836;87;197;101
2769;65;237;103
2189;41;204;123
2893;13;169;161
2293;74;291;129
2659;1;164;180
2302;51;182;187
2670;22;162;144
2856;86;245;134
2423;68;181;173
2873;36;238;174
2326;16;183;151
2082;57;199;167
2097;53;158;112
2126;3;266;195
2171;53;285;149
2457;36;186;200
2014;91;203;188
2825;65;217;188
2886;63;264;198
2128;64;207;173
2544;28;198;171
2336;78;262;159
2612;53;222;161
2997;76;159;142
2555;25;279;162
2059;10;181;181
2792;56;267;182
2739;58;280;184
2420;45;161;105
2442;27;181;153
2469;34;214;152
2585;98;175;100
2335;37;189;146
2521;9;292;106
2907;22;177;156
2378;54;269;195
2694;39;221;166
2772;77;192;180
2239;100;168;169
2178;47;227;155
2993;22;179;106
2067;52;293;115
2454;82;272;142
2220;82;165;128
2969;88;282;189
2968;46;275;144
2246;71;299;135
2802;38;295;177
2626;13;210;167
2263;60;253;181
2868;68;279;105
2160;21;268;153
2351;30;156;156
2972;37;289;172
2091;82;282;172
2489;41;282;126
2062;69;195;178
2958;88;171;132
2126;65;283;115
2267;9;228;107
2013;55;246;176
2996;54;216;167
2383;20;169;153
2615;43;193;123
2390;55;200;168
2538;6;153;107
2153;55;214;200
2959;80;241;184
2083;23;244;109
2122;68;264;161
2221;8;245;144
2249;71;190;149
2693;21;243;189
2121;4;177;155
2805;79;239;195
2523;100;217;114
2966;99;241;184
2570;22;263;114
2876;79;150;191
2088;76;211;155
2000;18;181;191
2865;39;292;184
2891;89;263;103
2243;22;174;118
2543;8;281;113
2998;81;243;179
2703;3;237;143
2468;23;219;161
2373;23;175;108
2515;6;166;167
2621;54;173;128
2213;66;191;162
2354;9;194;160
2392;53;300;135
2275;21;195;148
2461;61;265;193
2695;90;185;184
2215;41;160;113
2867;49;199;129
2775;79;232;109
2909;7;297;172
2643;26;217;175
2573;56;179;177
2164;59;249;186
2318;77;269;116
2002;20;288;128
2716;5;273;163
2204;45;212;100
2628;49;223;153
2406;36;162;121
2409;56;250;111
2956;46;287;175
2257;72;170;126
2848;76;161;103
2587;81;277;174
2391;81;177;196
2565;66;235;147
2445;39;292;160
2852;18;215;122
2610;71;229;172
2980;60;191;109
2661;44;172;118
2156;25;198;178
2598;33;155;189
2497;82;254;112
2317;24;286;129
2266;68;232;135
2965;93;264;185
2002;57;238;184
2630;94;220;114
2852;31;170;154
2266;33;296;120
2230;59;276;103
2531;95;286;144
2620;2;261;131
2406;87;260;162
2606;53;163;196
2237;39;271;104
2375;10;171;182
2048;45;228;185
2171;87;163;166
2715;26;152;175
2427;44;179;157
2007;87;255;173
2261;45;223;148
2644;81;235;189
2136;53;165;146
2049;23;192;149
2745;83;179;149
2186;45;166;111
2973;38;277;168
2039;92;290;152
2004;45;290;113
2500;31;289;136
2840;13;278;131
2956;33;238;163
2162;88;240;119
2605;16;282;124
2632;3;163;193
2430;52;280;144
2068;85;181;114
2110;8;256;165
2931;20;273;186
2236;72;160;116
2646;3;204;129
2226;37;298;158
2721;3;183;124
2543;87;212;137
2156;7;281;150
2048;81;297;121
2927;38;171;112
2041;6;249;149
2553;51;273;184
2934;70;170;182
2098;8;285;152
2455;30;286;125
2340;19;254;122
2203;66;171;131
2904;97;232;100
2210;43;229;139
2160;43;223;136
2394;70;293;123
2130;50;193;174
2137;39;226;149
2985;7;250;117
2292;17;221;194
2527;50;243;103
2588;17;196;194
2010;35;278;117
2539;93;212;153
2652;62;235;120
2530;34;222;115
2825;61;217;132
2898;97;178;151
2828;59;294;104
2392;49;241;137
2280;42;286;161
2740;91;192;193
2753;71;211;109
2529;80;238;125
2820;97;238;148
2119;2;172;107
2529;28;284;144
2251;84;290;163
2807;79;199;177
2487;78;150;178
2838;60;191;112
2425;50;166;175
2850;44;243;113
2387;97;221;174
2481;56;174;170
2642;90;228;176
2409;54;235;140
2507;58;289;177
2607;76;233;134
2140;87;235;130
2593;99;265;192
2031;79;230;179
2524;34;233;168
2380;43;267;123
2827;49;242;200
2642;32;172;176
2636;34;206;144
2239;78;193;173
2485;89;238;181
2402;23;287;192
2012;89;199;107
2738;95;232;173
2445;66;208;135
2668;19;281;184
2740;8;203;122
2868;81;248;196
2375;3;184;133
2844;70;297;109
2999;83;232;169
2007;3;176;120
2913;37;167;133
2602;76;254;175
2571;5;199;123
2779;31;293;177
2698;46;272;136
2879;40;216;199
2079;58;267;183
2360;57;243;144
2604;75;288;139
2582;85;262;126
2550;35;153;139
2510;49;288;186
2794;36;263;114
2246;58;286;165
2193;7;276;148
2603;83;171;109
2585;97;204;155
2703;4;297;180
2048;54;295;124
2158;27;154;110
2978;15;163;179
2829;60;163;197
2476;74;259;163
2528;95;268;101
2038;87;216;171
2315;84;225;153
2146;9;294;151
2845;13;287;187
2964;59;166;117
2386;29;236;178
2874;18;290;164
2803;28;278;133
2120;74;217;151
2952;5;296;166
2056;81;283;111
2911;88;234;121
2594;15;300;122
2841;79;238;157
2549;47;199;141
2789;62;181;121
2451;40;282;150
2774;4;160;195
2698;54;253;192
2378;10;291;165
2060;78;231;180
2314;95;190;186
2525;75;178;120
2719;64;179;154
2850;4;201;105
2535;20;200;188
2003;96;211;127
2718;52;160;161
2764;80;180;161
2291;25;218;148
2724;22;179;184
2323;70;167;110
2498;81;199;101
2459;49;209;139
2014;38;217;122
2685;49;291;112
2707;59;279;123
2579;30;267;135
2456;54;245;159
2684;62;211;166
2377;12;228;186
2756;5;288;109
2091;43;166;136
2296;88;177;151
2692;32;261;129
2319;5;187;169
2645;84;174;141
2978;36;256;130
2443;46;202;145
2230;35;267;159
2031;37;160;133
2002;72;211;170
2140;91;245;187
2118;26;262;193
2411;38;269;193
2273;81;276;107
2177;23;158;140
2442;54;178;169
2049;10;289;190
2750;25;294;121
2342;22;223;102
2502;41;168;183
2637;52;164;123
2996;32;252;107
2859;48;195;143
2064;29;160;147
2410;26;186;117
2662;100;287;119
2327;56;240;134
2109;61;259;144
2669;80;184;169
2844;83;283;195
2710;27;287;182
2601;26;291;189
2619;13;286;104
2986;67;200;183
2289;34;254;104
2024;54;173;100
2584;29;247;133
2318;24;264;128
2619;31;161;161
2452;88;296;109
2381;50;175;155
2595;18;216;124
2659;44;277;191
2717;32;248;145
2810;100;291;163
3000;77;249;103
2290;33;228;115
2248;59;182;111
2677;87;252;129
2436;33;183;158
2862;85;248;200
2131;9;183;178
2377;64;273;104
2613;6;193;182
2730;85;209;182
2114;76;175;108
2901;97;246;133
2223;50;183;136
2847;72;212;196
2603;87;258;125
2716;34;222;154
2884;75;204;179
2739;31;251;146
2637;38;213;135
2393;96;257;146
2636;79;219;197
2544;51;246;114
2277;90;235;170
2107;40;298;150
2793;25;247;183
2128;53;252;117
2223;26;211;128
2004;97;297;107
2502;94;174;188
2497;19;280;110
2753;92;265;147
2430;65;232;135
2183;76;257;195
2512;58;268;115
2618;12;236;166
2721;70;177;157
2813;67;242;176
2683;59;229;166
2718;90;264;183
2286;93;189;175
2945;92;214;120
2519;68;285;141
2728;51;225;146
2658;70;293;117
2743;96;215;120
2093;49;284;171
2189;66;236;157
2499;77;192;150
2573;98;191;162
2012;76;207;137
2477;11;183;114
2939;81;298;107
2156;44;165;171
2057;8;269;188
2528;71;180;154
2190;88;178;160
2274;38;192;142
2336;7;169;110
2798;28;185;169
2362;24;157;163
2294;86;296;124
2807;33;281;148
2668;22;218;151
2672;82;234;184
2987;94;300;153
2964;35;209;174
2545;38;263;154
2370;70;267;180
2098;12;271;196
2831;62;182;144
2397;8;280;136
2068;64;219;147
2728;35;174;136
2702;39;270;105
2406;44;177;105
2356;23;273;108
2212;22;290;197
2131;32;157;173
2964;32;252;130
2208;43;265;149
2831;40;227;161
2522;11;203;150
2199;42;171;160
2280;40;270;158
2284;19;249;146
2018;95;255;196
2426;61;207;181
2302;42;271;130
2502;17;260;199
2500;30;177;159
2755;71;261;100
2577;20;166;126
2339;51;283;180
2141;88;193;135
2031;42;250;122
2201;75;282;145
2839;51;219;153
2989;8;173;110
2185;68;289;181
2363;26;210;187
2984;41;174;167
2285;6;188;181
2414;57;270;185
2703;22;219;183
2560;45;245;173
2548;54;179;150
2433;90;250;181
2644;49;264;125
2923;100;212;136
2869;14;157;188
2212;42;210;135
2644;43;186;165
2674;58;245;190
2199;52;211;119
2481;23;229;150
2845;49;267;164
2475;39;202;143
2274;81;249;138
2347;3;233;153
2854;99;262;101
2041;55;231;109
2242;88;281;168
2274;26;274;200
2378;40;173;190
2765;51;253;172
2150;16;211;101
2561;66;276;170
2652;54;289;113
2975;25;203;177
2258;93;282;113
2369;91;297;126
2761;24;193;100
2197;52;289;141
2775;74;281;193
2464;85;265;105
2501;1;273;161
2189;48;299;111
2620;41;239;104
2476;62;268;163
2543;18;180;190
2611;70;266;192
2201;82;249;162
2419;4;292;182
2698;62;259;137
2909;79;231;129
2036;29;236;112
2487;3;242;122
2251;70;285;112
2109;93;226;159
2310;17;211;110
2416;68;233;148
2306;99;300;167
2283;63;266;142
2614;30;264;177
2524;9;288;164
2920;72;228;137
2234;84;264;179
2167;57;294;121
2479;78;212;130
2785;92;181;200
2666;89;195;163
2810;62;188;142
2660;51;209;137
2428;55;234;129
2169;29;213;195
2491;51;266;192
2542;64;292;124
2749;88;182;137
2233;15;235;194
2136;82;235;151
2477;36;263;192
2368;52;284;178
2823;75;210;182
2951;7;234;160
2759;66;196;169
2677;75;253;112
2837;95;201;197
2133;63;183;179
2236;22;198;158
2158;52;180;196
2691;92;154;161
2875;42;229;135
2669;96;277;163
2951;91;215;175
2669;69;166;131
2063;85;272;104
2591;66;218;135
2744;31;188;155
2959;97;150;111
2018;60;157;112
2291;41;223;160
2487;14;272;164
2356;10;234;144
2494;99;213;117
2266;30;196;104
2194;90;280;141
2814;91;241;106
2325;14;150;129
2350;89;218;163
2177;2;237;119
2711;83;268;142
2038;79;165;143
2817;16;259;166
2576;9;268;137
2446;61;296;155
2401;36;256;117
2437;85;187;124
2693;78;203;187
2521;14;291;172
2710;97;171;153
2134;11;188;141
2510;74;249;114
2656;97;155;180
2475;45;180;111
2346;47;237;120
2840;41;195;176
2816;10;295;171
2248;15;180;143
2586;25;168;129
2820;100;212;115
2616;8;210;200
2097;38;192;183
2400;3;154;126
2924;62;236;135
2640;63;269;178
2515;56;246;107
2149;49;265;149
2561;73;220;145
2559;21;224;181
2568;71;209;148
2385;89;208;191
2627;74;233;112
2865;12;157;163
2149;3;227;137
2114;38;173;154
2343;60;255;111
2269;71;214;189
2420;65;210;183
2712;43;155;125
2879;37;190;148
2411;60;298;119
2670;49;214;173
2024;77;189;128
2936;14;288;171
2828;93;260;198
2950;16;186;101
2240;70;218;116
2251;77;219;146
2470;26;233;127
2028;84;219;150
2879;77;179;103
2825;64;230;132
2387;56;287;171
2033;34;190;199
2520;14;204;102
2681;81;298;148
2465;73;250;136
2579;54;274;200
2397;89;232;129
2809;33;279;174
2604;23;211;148
2397;10;191;190
2628;63;179;191
2984;95;292;182
2090;17;159;162
2493;88;169;126
2667;10;208;152
2749;3;162;101
2616;75;207;113
2864;97;229;140
2886;98;216;132
2806;59;214;118
2878;87;197;185
2918;78;235;143
2231;8;270;128
2061;1;288;137
2394;25;257;181
2378;26;249;136
2688;47;282;123
2913;90;150;197
2114;32;262;137
2002;20;169;167
2369;97;283;186
2108;12;253;151
2909;63;291;192
2256;75;185;123
2238;14;253;178
2528;4;162;189
2463;87;177;183
2252;36;271;124
2130;83;158;149
2599;10;164;142
2122;77;200;149
2597;91;239;196
2335;11;164;200
2236;57;249;189
2869;34;201;175
2133;47;205;186
2010;42;180;107
2364;56;257;166
2161;52;203;132
2170;69;276;191
2515;90;293;197
2069;97;227;106
2661;83;169;200
2235;25;203;105
2133;79;165;157
2322;64;188;187
2506;83;204;142
2663;86;263;158
2450;89;220;190
2844;64;298;119
2692;98;238;132
2374;89;290;127
2988;79;291;107
2727;51;297;113
2117;29;260;177
2968;66;262;197
2645;29;170;137
2436;53;182;112
2940;1;186;189
2029;29;293;131
2827;43;277;141
2199;35;268;157
2859;59;166;178
2749;73;296;101
2848;55;254;132
2162;58;156;182
2628;7;156;115
2268;16;253;147
2099;69;212;114
2394;57;235;101
2287;52;251;157
2305;18;182;141
2157;50;210;111
2678;89;162;128
2844;42;202;147
2024;42;167;190
2194;80;229;107
2269;18;261;198
2064;58;239;147
2369;21;195;128
2231;64;195;183
2254;66;296;195
2378;17;154;112
2849;22;247;159
2691;14;234;165
2894;80;229;186
2639;73;215;157
2127;3;217;136
2566;40;176;195
2775;57;259;148
2961;78;223;102
2964;76;155;140
2931;24;155;161
2408;40;193;113
2343;94;155;131
2800;83;278;157
2417;95;265;121
2834;62;265;156
2462;23;224;123
2970;11;293;175
2057;25;261;183
2998;71;166;167
2672;76;206;154
2091;53;157;191
2696;23;245;156
2772;10;237;187
2132;65;275;175
2262;13;274;115
2671;83;153;180
2356;83;294;199
2375;21;269;107
2861;14;150;120
2706;50;242;175
2307;41;277;133
2746;41;161;161
2624;72;276;180
2687;61;213;152
2501;62;202;108
2184;73;231;103
2680;35;296;110
2123;47;267;146
2758;31;179;105
2184;90;257;160
2385;14;170;186
2318;93;181;132
2813;44;237;111
2979;1;236;141
2358;6;270;120
2085;98;248;100
2961;49;221;163
2227;9;193;160
2613;32;251;161
2949;30;172;166
2735;100;177;163
2098;38;288;174
2352;64;192;173
2815;44;186;193
2452;91;277;163
2974;6;218;142
2182;94;293;123
2468;13;232;175
2704;8;285;131
2872;17;238;171
2595;78;164;142
2001;16;152;170
2578;69;299;188
2974;26;275;171
2239;41;155;157
2522;78;224;164
2866;28;227;194
2831;69;286;114
2503;82;269;189
2151;54;266;186
2372;2;217;140
2522;59;150;160
2446;22;228;132
2777;32;259;140
2155;1;214;108
2898;93;284;188
2335;38;259;105
2059;7;284;111
2377;38;196;118
2595;85;249;180
2218;48;184;112
2890;64;246;151
2909;36;160;177
2786;45;258;149
2799;16;234;106
2457;48;257;154
2232;88;256;195
2794;10;286;166
2402;56;152;119
2896;43;216;181
2907;98;255;105
2092;1;243;164
2535;65;269;183
2241;66;150;145
2742;49;246;192
2096;34;261;148
2903;75;267;169
2356;22;284;126
2393;69;294;145
2775;25;166;144
2245;84;242;143
2260;76;179;152
2302;22;197;106
2270;51;253;152
2103;49;154;129
2156;30;188;114
2379;4;210;178
2487;10;210;192
2518;100;247;156
2564;20;213;182
2451;61;273;187
2567;74;226;188
2065;42;277;131
2013;100;195;129
2694;85;203;133
2158;69;150;132
2171;36;214;170
2083;18;266;108
2392;12;236;116
2396;90;273;195
2757;47;267;159
2305;31;253;194
2845;71;155;187
2323;74;236;121
2564;36;191;162
2847;65;154;169
2174;53;281;200
2249;12;286;180
2557;86;154;105
2250;70;172;144
2137;22;291;162
2728;32;268;177
2572;9;260;117
2348;35;165;163
2522;51;241;168
2362;95;203;138
2306;86;237;154
2234;5;192;139
2629;46;160;185
2184;1;167;111
2911;64;241;120
2581;12;223;151
2331;97;185;164
2008;92;280;197
2990;73;223;193
2006;52;212;198
2058;47;297;162
2977;33;156;128
2078;71;296;148
2854;43;225;132
2641;64;159;172
2174;67;191;166
2213;69;255;151
2068;71;286;181
2475;79;194;179
2877;32;168;163
2140;87;255;109
2909;94;165;162
2519;54;280;169
2406;82;156;110
2440;77;212;138
2805;54;218;167
2372;33;197;200
2129;60;196;175
2720;95;183;164
2460;60;199;183
2650;96;151;186
2151;54;228;115
2940;71;233;188
2128;94;208;168
2894;6;234;168
2132;23;242;100
2028;22;236;116
2465;86;274;150
2433;6;297;112
2433;10;210;158
2690;44;231;153
2902;85;150;128
2332;18;298;131
2931;21;208;200
2376;57;227;157
2195;64;292;198
2386;70;285;152
2290;21;168;101
2455;39;277;140
2832;32;152;140
2637;20;230;155
